header,date,link,brief,tags
"""Россети Московский регион"" подтвердили стандарт экологического менеджмента ",10:57 08.11.2024,https://realty.ria.ru/20241108/audit-1982608052.html,"""Россети Московский регион"" прошли аудит системы экологического менеджмента","Москва Сегодня: мегаполис для жизни,Экономика,Городское хозяйство Москвы,Москва,Россия,Московская область (Подмосковье),Россети Московский регион,Россети,Комплекс городского хозяйства Москвы"
"""Других вариантов нет"". Экономика России столкнулась с неожиданным вызовом ",08:00 08.11.2024,https://ria.ru/20241108/vino-1982519291.html,Патрушев: производство российского вина в этом году вырастет до 70 миллионов,"Экономика,Технологии,Дмитрий Киселев,БРИКС,Кубань-Вино,Европа,Россия,СССР"
Включили заднюю: США приняли странное решение по России ,08:00 08.11.2024,https://ria.ru/20241108/sanktsii-1982296517.html,США сделали для себя исключение в финансовых санкциях против России ,"Экономика,Цены на нефть,Россия,Европа,США,Евросоюз,G7,Urals,Brent,Санкции в отношении России,Открытие (банк),Совкомбанк,Сбербанк России,ВТБ (банк),Банк Зенит,Национальный клиринговый центр (НКЦ)"
Тюменская область по вводу жилья может побить собственный рекорд ,07:11 08.11.2024,https://ria.ru/20241108/tyumen-1982577488.html,Моор: Тюменская область по вводу жилья может побить собственный рекорд,"Тюменская область,Экономика,Жилье,Россия,Александр Моор"
Эксперт назвал перспективные регионы для развития виноградарства ,06:31 08.11.2024,https://ria.ru/20241108/akra-1982575967.html,АКРА: Астраханская и Самарская области перспективны для развития виноградарства,"Экономика,Россия,Самарская область,Краснодарский край,Дмитрий Патрушев,Дмитрий Киселев,Национальное Аналитическое кредитное рейтинговое агентство (АКРА)"
Бразилия в октябре поставила в Россию товаров на 216 миллионов долларов ,06:20 08.11.2024,https://ria.ru/20241108/torgovlya-1982575087.html,Бразилия в октябре поставила России товаров на рекордные 216 миллионов долларов,"Экономика,Бразилия,Россия"
Казахстан увеличил импорт чая и сладостей из России ,05:16 08.11.2024,https://ria.ru/20241108/sladosti-1982572646.html,Казахстан увеличил импорт чая и сладостей из России до исторического максимума,"Экономика,Казахстан,Россия,Москва"
Запад с 2022 года профинансировал Киев почти на 100 миллиардов долларов ,04:19 08.11.2024,https://ria.ru/20241108/zapad-1982569233.html,Западные страны с 2022 года передали Киеву почти 100 миллиардов долларов,"Специальная военная операция на Украине,Экономика,Украина,Киев,США,Нацбанк Украины"
Россия в октябре увеличила ввоз кофе из Бразилии до 58 миллионов долларов ,03:24 08.11.2024,https://ria.ru/20241108/kofe-1982567673.html,Россия в октябре увеличила ввоз бразильского кофе до 58 миллионов долларов,"Экономика,Россия,Бразилия,Германия"
Эксперт: ТЦ лидируют по доле заложенной недвижимости в банках ,03:00 08.11.2024,https://realty.ria.ru/20241108/nedvizhimost-1982465411.html,Эксперт Пивоварчик: ТЦ лидируют по доле заложенной недвижимости в банках,"Сбербанк России,Москва,Коммерческая недвижимость,Экономика,""Дом.РФ"",Совкомбанк,Торговая недвижимость,Торговые центры"
Эксперт рассказал о последствиях увеличения пошлин на импортное вино ,02:51 08.11.2024,https://ria.ru/20241108/vino-1982566397.html,АКРА: подорожание импортного вина способствует росту интереса к отечественному,"Экономика,Авто,Россия,Москва,Московская область (Подмосковье),Национальное Аналитическое кредитное рейтинговое агентство (АКРА),Министерство промышленности и торговли РФ (Минпромторг России)"
"Назван фактор, способный обрушить доллар сильнее, чем Трамп ",02:10 08.11.2024,https://ria.ru/20241108/dollar-1982564656.html,Финансист Соболев напомнил о важности смягчения денежно-кредитной политики ФРС,"Дональд Трамп,Джером Пауэлл,Камала Харрис,США,Экономика,Доллар,Курс доллара,Федеральная резервная система США,Выборы президента США — 2024"
Терминальный комплекс на Кубани на 10% ускорил процесс перевалки зерновых ,01:12 08.11.2024,https://ria.ru/20241108/kuban-1982561010.html,Терминальный комплекс на Кубани на 10% ускорил перевалку зерновых культур,"Краснодарский край,Экономика,Технологии,Темрюкский район,Черное море"
"В Краснодаре бесплатно обучат производителей одежды, мебели и игрушек ",01:05 08.11.2024,https://ria.ru/20241108/kuban-1982560381.html,"На Кубани 20 ноября пройдет семинар для производителей одежды, мебели и игрушек","Краснодарский край,Экономика,Коммерческая недвижимость,Краснодар"
"Коллектив ГОК ""Апатит"" награжден орденом ""За доблестный труд"" ",22:35 07.11.2024,https://ria.ru/20241107/gok-1982541448.html,"Путин наградил коллектив ГОК ""Апатит"" орденом ""За доблестный труд""","Мурманская область,Экономика,Россия,Мурманская область,Владимир Путин,Апатит,ФосАгро"
Путин оценил торговый оборот в нацвалютах ,22:26 07.11.2024,https://ria.ru/20241107/putin-1982539506.html,Путин: две трети торгового оборота РФ обслуживается в нацвалютах,"Экономика,Великий Новгород,Владимир Путин,Валдай"
ФРС США понизила базовую ставку ,22:10 07.11.2024,https://ria.ru/20241107/frs-1982534888.html,ФРС США понизила базовую процентную ставку на 25 базисных пунктов,"Экономика,США,Федеральная резервная система США"
Путин высказался о запрете китайских товаров и технологий в США ,22:00 07.11.2024,https://ria.ru/20241107/putin-1982533144.html,"Путин: запрещая китайские товары и технологии, США вредят сами себе","В мире,США,Россия,Технологии,Владимир Путин,Экономика,Заседание дискуссионного клуба ""Валдай"" в 2024 году"
Путин высказался о нехватке рабочих рук ,21:40 07.11.2024,https://ria.ru/20241107/putin-1982528888.html,Путин: России для развития экономики нужны рабочие руки,"Владимир Путин,Экономика,Заседание дискуссионного клуба ""Валдай"" в 2024 году"
Отечественные вина получили награды на Российском винодельческом форуме ,21:12 07.11.2024,https://ria.ru/20241107/vina-1982522715.html,На Российском винодельческом форуме вручили премии имени князя Льва Голицына,"Москва,Дмитрий Киселев,Россия,Экономика"
"Путин оценил работу платежной системы ""Мир"" ",21:06 07.11.2024,https://ria.ru/20241107/mir-1982521853.html,"Путин назвал систему ""Мир"" успехом","Экономика,Заседание дискуссионного клуба ""Валдай"" в 2024 году,Технологии,Владимир Путин,Карта ""Мир"""
"Российский софт можно продвигать под брендом ""Сделано в России"" ",20:45 07.11.2024,https://ria.ru/20241107/po-1982516925.html,None,"Экономика,Россия"
АВВР выступила против региональных ограничений по продаже вина ,19:33 07.11.2024,https://ria.ru/20241107/vino-1982497251.html,Киселев: АВВР выступает против региональных ограничений по продаже вина,"Экономика,Россия,Вологодская область,Дмитрий Киселев,Борис Титов,Дмитрий Патрушев,Абрау-Дюрсо"
Песков отметил тяжелое положение экономики Германии ,18:30 07.11.2024,https://ria.ru/20241107/peskov-1982484290.html,Песков: распад коалиции в ФРГ не связан с российскими энергоресурсами напрямую,"Германия,Россия,Дмитрий Песков,В мире,Экономика,Кристиан Линднер,Олаф Шольц,ХДС/ХСС"
США продлили разрешение для ряда компаний проводить операции с Венесуэлой ,18:29 07.11.2024,https://ria.ru/20241107/ssha-1982484170.html,США разрешили ряду компаний проводить операции с Венесуэлой до 9 мая 2025 года,"США,Венесуэла,Экономика,PDVSA,Halliburton,Schlumberger"
Песков прокомментировал возможность поставок газа через Украину ,18:21 07.11.2024,https://ria.ru/20241107/peskov-1982481617.html,Песков о поставках газа через Украину: это будет зависеть от покупателей,"Экономика,Украина,Европа,Дмитрий Песков,Россия"
В Минфине рассказали о кризисе на мировом рынке бриллиантов ,17:46 07.11.2024,https://ria.ru/20241107/krizis-1982471722.html,Моисеев: мировой алмазно-бриллиантовый рынок переживает пятый кризис в 21 веке,"Экономика,Россия,Алексей Моисеев,Министерство финансов РФ (Минфин России)"
"Запад может ""отменить"" всю мировую алмазную отрасль, заявил Моисеев ",17:45 07.11.2024,https://ria.ru/20241107/almazy-1982471423.html,"Минфин: Запад может отменить всю мировую алмазную отрасль, пытаясь навредить РФ","Экономика,Россия,Алексей Моисеев,G7,В мире"
"РЭЦ приглашает виноделов к выходу на экспорт под брендом ""Сделано в России"" ",17:37 07.11.2024,https://ria.ru/20241107/rets-1982469169.html,None,"Экономика,Россия,Китай,Сычуань,Виноделие"
"""Дом.PФ"" распределил дополнительные лимиты по семейной ипотеке ",17:28 07.11.2024,https://realty.ria.ru/20241107/limity-1982467572.html,"""Дом.PФ"" распределил между банками дополнительные лимиты по семейной ипотеке","Льготная ипотека,Экономика,Ипотека,Россия,Москва,Сбербанк России,Альфа-банк,Металлинвестбанк"
"Акции ""Самолета"" упали на новостях о возможном уходе крупного акционера ",17:03 07.11.2024,https://realty.ria.ru/20241107/aktsii-1982461363.html,"Акции ""Самолета"" на Московской бирже упали на 8% на новостях об уходе Кенина","Экономика,Жилье,Москва,Россия,Московская область (Подмосковье),Михаил Кенин,Год Нисанов,Московская биржа,Киевская площадь,Forbes,Самолет (девелопер),Девелоперы"
"Европа перед зимой столкнулась с серьезной проблемой, пишут СМИ ",16:52 07.11.2024,https://ria.ru/20241107/evropa-1982458270.html,FT: Европа ожидает серьезные проблемы с поставками газа зимой,"Экономика,Цены на нефть,Россия,Европа,Владимир Путин,Евросоюз,Украина"
В ФАС посоветовали активизировать рекламу российского вина ,16:07 07.11.2024,https://ria.ru/20241107/fas-1982449794.html,В ФАС посоветовали развивать законодательно допустимую рекламу российского вина,"Россия,Федеральная антимонопольная служба (ФАС России),Экономика"
Россия близка к рекордному урожаю по рису ,15:31 07.11.2024,https://ria.ru/20241107/minselkhoz-1982442964.html,"Глава Минсельхоза Лут: урожай риса может достичь рекорда в 1,2 миллиона тонн","Экономика,Россия,Оксана Лут,Министерство сельского хозяйства РФ (Минсельхоз России)"
В России собрали более 128 миллионов тонн зерна ,15:26 07.11.2024,https://ria.ru/20241107/zerno-1982441853.html,Лут: в России собрали более 128 млн тонн зерна с 97% посевных площадей,"Экономика,Россия,Оксана Лут,Министерство сельского хозяйства РФ (Минсельхоз России)"
"Российские аграрии полностью обеспечены ГСМ, сообщил Минсельхоз ",15:23 07.11.2024,https://ria.ru/20241107/toplivo-1982441274.html,Глава Минсельхоза Лут: российские сельхозпроизводители полностью обеспечены ГСМ,"Экономика,Россия,Оксана Лут,Министерство сельского хозяйства РФ (Минсельхоз России),Министерство энергетики РФ (Минэнерго России)"
Минфин выступил за мониторинг ситуации с повышением пошлин на вино ,15:21 07.11.2024,https://ria.ru/20241107/minfin-1982440602.html,Минфин выступает за мониторинг ситуации с импортом вина из недружественных стран,"Экономика,Россия,Алексей Сазанов,Дмитрий Патрушев,НАТО,Министерство финансов РФ (Минфин России)"
Мишустин поручил обеспечить финансирование посевной кампании ,15:16 07.11.2024,https://ria.ru/20241107/mishustin--1982439651.html,Мишустин поручил Минсельхозу обеспечить финансирование посевной кампании,"Министерство сельского хозяйства РФ (Минсельхоз России),Михаил Мишустин,Оксана Лут,Россия,Экономика"
Россия полностью обеспечила себя зерном на этот сезон ,15:11 07.11.2024,https://ria.ru/20241107/zerno-1982438923.html,Глава Минсельхоза Лут: Россия полностью обеспечила себя зерном на этот сезон,"Экономика,Россия,Министерство сельского хозяйства РФ (Минсельхоз России),Оксана Лут"
Киселев предложил увеличить долю российского вина на полках магазинов ,14:46 07.11.2024,https://ria.ru/20241107/vino-1982433002.html,Киселев назвал долю 20% для российского вина в магазинах дискриминационной,"Экономика,Коммерческая недвижимость,Россия,Москва,Московская область (Подмосковье),Дмитрий Патрушев,Дмитрий Киселев,Антон Алиханов,Министерство промышленности и торговли РФ (Минпромторг России),Министерство сельского хозяйства РФ (Минсельхоз России)"
В России предложили снять ограничения по времени продажи российского вина ,14:09 07.11.2024,https://ria.ru/20241107/vino-1982422951.html,Титов предложил отменить ограничения по времени продажи для российского вина,"Экономика,Россия,Вологодская область,Борис Титов,Дмитрий Киселев,Абрау-Дюрсо"
Команда коммерческого блока ИКЕА перешла на работу в Hoff ,14:03 07.11.2024,https://realty.ria.ru/20241107/komanda-1982422072.html,Экс-команда коммерческого блока ИКЕА перешла на работу в мебельный ритейлер Hoff,"Экономика,Коммерческая недвижимость,Россия,Москва,Швеция,Hoff,ИКЕА,Яндекс.Маркет,Отставки и назначения - Новости,Ритейл"
Киселев заявил о большом экспортном потенциале российских вин ,13:58 07.11.2024,https://ria.ru/20241107/vino-1982420912.html,Киселев назвал вино перспективным экспортным продуктом для России,"Россия,Дмитрий Киселев,Экономика"
Перспективный портфель Raven Russia составляет 400-450 тысяч кв м складов ,13:54 07.11.2024,https://realty.ria.ru/20241107/portfel-1982419754.html,"Перспективный портфель Raven Russia составляет 400-450 тысяч ""квадратов"" складов","Экономика,Коммерческая недвижимость,Сочи,Москва,Санкт-Петербург,Raven Russia,Генеральная прокуратура РФ,Склады"
СМИ: в России могут ввести систему подтверждения навыков IT ,13:53 07.11.2024,https://ria.ru/20241107/it-1982419238.html,"""Ъ"": на ""Госуслугах"" могут ввести систему подтверждения навыков IT-разработчиков","Технологии,Россия,HeadHunter,Экономика"
"РЕСО отрицает покупку Саркисовыми комплекса ""Орбион"" в Сколково ",13:39 07.11.2024,https://realty.ria.ru/20241107/gutseriev-1982414875.html,"Владельцы РЕСО отрицают покупку Саркисовыми комплекса ""Орбион"" в Сколково","Экономика,Коммерческая недвижимость,Москва,Сколково,Московская область (Подмосковье),РЕСО-Гарантия,Сафмар,Сколково"
"""Мой экспорт"" расширяет возможности получения лицензий на экспорт и импорт ",13:38 07.11.2024,https://ria.ru/20241107/litsenzii-1982413871.html,None,"Экономика,Технологии,Россия,Министерство промышленности и торговли РФ (Минпромторг России)"
Калинин: взаимодействие крупного и малого бизнеса должно стать системным ,13:31 07.11.2024,https://ria.ru/20241107/biznes-1982410539.html,None,"Твой бизнес,Экономика,Технологии,Россия,Александр Калинин,АвтоВАЗ,Министерство экономического развития РФ (Минэкономразвития России),Российский союз промышленников и предпринимателей,Lada Vesta,Renault Clio,Твой бизнес – новости"
Россия увеличит производство винодельческой продукции ,12:52 07.11.2024,https://ria.ru/20241107/vino-1982402380.html,Патрушев: производство винодельческой продукции в России вырастет до 70 млн дал,"Экономика,Россия,Дмитрий Патрушев,Дмитрий Киселев"
Россия внесла Казахстану предложения по строительству АЭС ,12:32 07.11.2024,https://ria.ru/20241107/kazakhstan-1982399117.html,Лавров рассказал о предложениях РФ по строительству АЭС в Казахстане,"Россия,Казахстан,Сергей Лавров,Экономика,Новости - Ядерные технологии,Государственная корпорация по атомной энергии ""Росатом"""
Патрушев ответил на вопрос о пошлинах на вино из недружественных стран ,12:27 07.11.2024,https://ria.ru/20241107/patrushev-1982398085.html,Патрушев согласился с идеей о поднятии пошлин на вино из недружественных стран,"Дмитрий Патрушев,Россия,Экономика,Дмитрий Киселев,НАТО"
Торги на российском фондовом рынке открылись с задержкой на два часа ,12:22 07.11.2024,https://ria.ru/20241107/torgi-1982396302.html,Торги на фондовом рынке Мосбиржи задержали на два часа из-за технического сбоя,"Экономика,Московская биржа,Москва,Россия"
"Эксперт: у инвесторов в недвижимость в РФ появилась ""аллергия"" к кредитам ",12:22 07.11.2024,https://realty.ria.ru/20241107/allergija-1982396194.html,"Эксперт: у инвесторов в недвижимость в России появилась ""аллергия"" к кредитам","Экономика,Коммерческая недвижимость,Сочи,Россия,Кредиты"
В Москве открылся третий Российский винодельческий форум ,12:19 07.11.2024,https://ria.ru/20241107/forum-1982395118.html,Третий Российский винодельческий форум начал работу в Москве,"Экономика,Россия,Дмитрий Киселев,Дмитрий Патрушев,Михаил Ковальчук,Курчатовский институт,Россельхозбанк"
"Патрушев заявил о необходимости закона ""О судостроении"" ",12:12 07.11.2024,https://ria.ru/20241107/patrushev-1982393839.html,"Патрушев: морская коллегия призывает разработать проект закона ""О судостроении""","Россия,Николай Патрушев,Экономика"
В Подмосковье на модернизацию котельных направят свыше 60 миллиардов рублей ,11:50 07.11.2024,https://ria.ru/20241107/podmoskove-1982389523.html,None,"Новости Подмосковья,Экономика,ЖКХ,Московская область (Подмосковье),Московская областная дума,Telegram"
Дефицит бюджета за январь — октябрь составил 220 миллиардов рублей ,11:37 07.11.2024,https://ria.ru/20241107/minfin-1982387013.html,Минфин: Дефицит бюджета за январь — октябрь составил 220 миллиардов рублей,"Экономика,Россия,Министерство финансов РФ (Минфин России)"
Московская биржа назвала время начала торгов на фондовом рынке ,11:12 07.11.2024,https://ria.ru/20241107/torgi-1982381238.html,Московская биржа запустит основные торги на фондовом рынке в 12:10 мск,"Экономика,Московская биржа"
"""Ориентир"" построит еще один логопарк в Подмосковье ",10:48 07.11.2024,https://realty.ria.ru/20241107/orientir-1982375859.html,"""Ориентир"" приобрел земли для строительства логистического парка в Домодедово","Экономика,Москва,Санкт-Петербург,Калининградская область,Домодедово (аэропорт),Инфраструктура,Московская область (Подмосковье),Склады,Коммерческая недвижимость"
Мосбиржа назвала причину переноса старта торгов на фондовом рынке ,10:45 07.11.2024,https://ria.ru/20241107/torgi-1982374347.html,Мосбиржа объяснила перенос старта торгов на фондовом рынке ошибкой,"Экономика,Московская биржа,Москва,Россия"
Мосбиржа отложила начало торгов на фондовом рынке ,09:21 07.11.2024,https://ria.ru/20241107/torgi-1982354594.html,Мосбиржа сообщила о переносе начала торгов на фондовом рынке,"Экономика,Московская биржа"
Восточный экономический форум в 2025 году пройдет с 3 по 6 сентября ,09:19 07.11.2024,https://ria.ru/20241107/vef-1982354453.html,Юбилейный Х ВЭФ в 2025 году пройдет с 3 по 6 сентября во Владивостоке,"Владивосток,Восточный экономический форум (ВЭФ),Экономика,Фонд ""Росконгресс"""
Wildberries открыла свою сеть заправок ,09:03 07.11.2024,https://ria.ru/20241107/wildberries-1982350534.html,Wildberries запустила сеть заправок в России для оптимизации доставки,"Экономика,Wildberries,Россия"
"Товарооборот России и Китая в 2024 году вырос на 2,8 процента ",06:42 07.11.2024,https://ria.ru/20241107/tovarooborot--1982342751.html,"Таможня КНР: товарооборот России и Китая за январь-октябрь вырос на 2,8%","Китай,Россия,Экономика"
Google грозит новый штраф за отказ выполнить предписание РКН ,06:08 07.11.2024,https://ria.ru/20241107/google-1982341150.html,Google грозит штраф до шести миллион рублей за отказ выполнить предписание РКН,"Россия,Google,Telegram,Федеральная служба по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор),Экономика"
Депутат призвала россиян активнее получать налоговые вычеты ,05:10 07.11.2024,https://ria.ru/20241107/vychety-1982338797.html,Депутат Школкина призвала активней обращаться в ФНС за налоговыми вычетами,"Надежда Школкина,Россия,Федеральная налоговая служба (ФНС России),Госдума РФ,Дмитрий Григоренко,Экономика"
Auchan вернулся к обсуждению планов по развитию магазинов в России  ,03:00 07.11.2024,https://realty.ria.ru/20241107/auchan--1982295293.html,None,"Россия,Москва,Коммерческая недвижимость,Экономика"
"Финансист предрек, куда улетит доллар при Трампе ",02:17 07.11.2024,https://ria.ru/20241107/dollar-1982331501.html,Финансист Бадалов: политика Трампа может благоприятно сказаться на курсе доллара,"Ситуация с курсами валют и ценами на нефть,Экономика,США,Дональд Трамп,Лазарь Бадалов,РУДН,Выборы президента США — 2024,Доллар"
Мосбиржа прекратит торги акциями Росбанка ,00:18 07.11.2024,https://ria.ru/20241107/torgi-1982326342.html,Мосбиржа 14 ноября прекратит торги акциями Росбанка,"Росбанк,Московская биржа,Тинькофф. Кредитные Системы,Экономика"
Меры поддержки бизнеса Кубани объединят в новый проект продвижения брендов ,22:52 06.11.2024,https://ria.ru/20241106/kuban-1982320861.html,None,"Краснодарский край,Экономика,Технологии,Краснодарский край,Вениамин Кондратьев"
Более 300 предприятий Кубани внедряют бережливые технологии по нацпроекту ,22:32 06.11.2024,https://ria.ru/20241106/tekhnologii-1982319425.html,None,"Краснодарский край,Экономика,Краснодарский край,Краснодар,Армавир"
ВЭБ: на COP-29 обсудят рост потенциала смешанного финансирования ,18:43 06.11.2024,https://ria.ru/20241106/sor-29-1982291029.html,None,"ВЭБ.РФ (ВЭБ),Экономика,Россия,США,Баку,Сергей Сторчак"
Назван регион с самой большой  просрочкой по кредитам населению ,17:40 06.11.2024,https://realty.ria.ru/20241106/rossija-1982270472.html,БКФ: просрочка по кредитам физлиц в России сильнее всего выросла в Ингушетии,"Экономика,Ипотека,Россия,Республика Ингушетия,СКФО,Максим Осадчий,Кредиты"
"Россия не пытается победить доллар, заявил Песков ",17:30 06.11.2024,https://ria.ru/20241106/peskov-1982267257.html,"Песков: Россия не пытается победить доллар, этого не нужно пытаться делать","Россия,Экономика,Дмитрий Песков"
Песков заявил о гигантском рывке в российской экономике ,17:23 06.11.2024,https://ria.ru/20241106/peskov-1982265142.html,Песков: Россия за 20 лет сделала гигантский рывок в экономике,"Россия,Дмитрий Песков,Нью-Йорк (город),Экономика"
"Песков заявил, что России помогает ее запас прочности ",17:13 06.11.2024,https://ria.ru/20241106/peskov-1982261673.html,Песков: запас прочности России позволит застраховаться от непростых времен,"Россия,Дмитрий Песков,Экономика"
В ЦБ назвали вероятность повышения ключевой ставки в декабре высокой ,15:51 06.11.2024,https://ria.ru/20241106/tsb-1982228012.html,"ЦБ: вероятность повышения ключевой ставки в декабре высока, но не предопределена","Экономика,Центральный Банк РФ (ЦБ РФ),Россия"
Патрушев призвал сделать рывок в селекции сортов семян ,15:33 06.11.2024,https://ria.ru/20241106/patrushev-1982222344.html,Патрушев: России для достижения самообеспеченности нужен рывок в селекции семян,"Экономика,Россия,Дмитрий Патрушев"
"ЦБ оценил рост экономики России в III квартале в 3,2 процента ",15:02 06.11.2024,https://ria.ru/20241106/tsb-1982209579.html,Центральный Банк ожидает роста ВВП России на уровне 2-3 процентов,"Экономика,Россия,Центральный Банк РФ (ЦБ РФ)"
Магазины итальянского бренда OVS в России могут перейти продавцу Mango ,14:59 06.11.2024,https://realty.ria.ru/20241106/magaziny-1982208467.html,Магазины OVS в России могут перейти под управление турецкой компании Fiba Retail,"Экономика,Коммерческая недвижимость,Сочи,Россия,Ритейл,Торговые центры,Торговая недвижимость"
ОСК планирует до 2030 года сдать семь атомных ледоколов ,14:54 06.11.2024,https://ria.ru/20241106/osk-1982206757.html,ОСК планирует до 2030 года передать заказчикам семь атомных ледоколов,"Россия,Андрей Пучков,Объединенная судостроительная корпорация,Балтийский завод,Государственная корпорация по атомной энергии ""Росатом"",Экономика"
Путин рассказал о реализации планов по Севморпути  ,14:52 06.11.2024,https://ria.ru/20241106/putin-1982206219.html,Путин: Севморпуть будет привлекать российских и зарубежных перевозчиков,"Россия,Владимир Путин,Экономика"
Патрушев рассказал о ситуации с продовольственной безопасностью ,14:50 06.11.2024,https://ria.ru/20241106/patrushev-1982205974.html,Патрушев: урожай зерновых гарантирует России продовольственную безопасность,"Экономика,Россия,Дмитрий Патрушев"
Путин оценил грузооборот Северного морского пути ,14:43 06.11.2024,https://ria.ru/20241106/putin-1982204786.html,"Путин: грузооборот Северного морского пути в 2024 году составит 37,6 млн тонн","Владимир Путин,Россия,Экономика"
Турецкая FLO Retailing покупает магазины Quiksilver и Boardriders в России ,14:43 06.11.2024,https://realty.ria.ru/20241106/rossija-1982204658.html,Турецкий холдинг FLO Retailing покупает магазины Quiksilver и Boardriders в РФ,"Экономика,Коммерческая недвижимость,Россия,Сочи,Ритейл,Торговые центры,Торговая недвижимость"
"Россия обладает самым большим ледокольным флотом в мире, заявил Путин ",14:42 06.11.2024,https://ria.ru/20241106/putin-1982204322.html,"Путин выразил надежду на поднятие флага на атомоходе ""Якутия"" в декабре","Россия,Владимир Путин,Балтийский завод,Ленинград,Санкт-Петербург,Экономика"
Путин предложил подумать над тарифами на ледокольную проводку грузов ,14:24 06.11.2024,https://ria.ru/20241106/putin-1982199687.html,"Путин заявил, что нужны более эффективные тарифы на ледокольную проводку грузов","Владимир Путин,Экономика,Россия"
Путин заявил о росте интереса российских и зарубежных компаний к Севморпути ,14:23 06.11.2024,https://ria.ru/20241106/putin-1982199589.html,Путин: интерес к Севморпути растет со стороны российских и зарубежных компаний,"Владимир Путин,Экономика,Россия,Санкт-Петербург,Балтийский завод,Государственная корпорация по атомной энергии ""Росатом"""
Путин призвал развивать экономику на базе отечественных технологий ,14:21 06.11.2024,https://ria.ru/20241106/putin-1982198457.html,Путин призвал развивать экономику на базе российских прорывных научных решений,"Россия,Экономика,Владимир Путин"
Путин рассказал о планах по модернизации инфраструктуры арктических портов ,14:20 06.11.2024,https://ria.ru/20241106/putin-1982198367.html,Путин: Россия будет модернизировать инфраструктуру арктических портов,"Россия,Ямал,Экономика,Таймыр,Владимир Путин"
"От укрепления флота зависит реализация планов по Севморпути, заявил Путин ",14:19 06.11.2024,https://ria.ru/20241106/putin-1982198071.html,Путин: от укрепления флота РФ зависит реализация планов по Севморпути,"Россия,Санкт-Петербург,Владимир Путин,Государственная корпорация по атомной энергии ""Росатом"",Балтийский завод,Экономика"
"Путин назвал спуск ледокола ""Чукотка"" важным этапом в развитии флота ",14:17 06.11.2024,https://ria.ru/20241106/putin-1982197829.html,"Путин назвал спуск атомного ледокола ""Чукотка"" важным этапом в развитии флота","Владимир Путин,Россия,Ленинград,Экономика"
Новак рассказал о снижении нефтепереработки в России по итогам года ,14:12 06.11.2024,https://ria.ru/20241106/neft-1982196583.html,Новак: нефтепереработка в России снизится в 2024 году максимум на 1-2 процента,"Экономика,Россия,Александр Новак"
"Эксперты ожидают падения спроса на склады на 31%, а на офисы - до 15% ",14:02 06.11.2024,https://realty.ria.ru/20241106/sklady-1982195122.html,Эксперт Пинаев: спрос на склады в России в 2025 году может сократиться на треть,"Экономика,Коммерческая недвижимость,Сочи,Россия,Склады"
Новак назвал Украину ненадежным транзитером газа ,13:44 06.11.2024,https://ria.ru/20241106/ukraina-1982192270.html,Новак назвал Украину ненадежным транзитером газа несмотря на интерес Запада,"Экономика,Александр Новак,Украина,Россия,Европа"
Матвиенко поставила подпись под поправками к проекту бюджета ,13:39 06.11.2024,https://ria.ru/20241106/byudzhet-1982191587.html,Матвиенко и члены Совфеда поставили подпись под поправками к проекту бюджета,"Россия,Валентина Матвиенко,Владимир Путин,Совет Федерации РФ,Экономика"
"Политика Трампа обновит рекорд по госдолгу США, считает эксперт ",13:33 06.11.2024,https://ria.ru/20241106/tramp-1982190389.html,Эксперт: политика Трампа приведет к новым рекордам по росту госдолга США,"Экономика,США,Китай,Вашингтон (штат),Дональд Трамп,Максим Осадчий,Выборы президента США — 2024"
Новак рассказал об уровне инфляции в России ,13:32 06.11.2024,https://ria.ru/20241106/inflyatsiya-1982190258.html,"Новак: инфляция в России на конец октября составила 8,5 процента","Экономика,Россия,Александр Новак"
Эксперт рассказал о влиянии победы Трампа на нефтяные цены ,12:57 06.11.2024,https://ria.ru/20241106/neft-1982181593.html,Эксперт Белогорьев: победа Трампа усилит волатильность цен на нефть,"Ситуация с курсами валют и ценами на нефть,Цены на нефть,США,Иран,Вашингтон (штат),Дональд Трамп,Джо Байден,Выборы президента США — 2024,Экономика"
"Количество наличных в экономике будет сокращаться, заявил Силуанов ",12:44 06.11.2024,https://ria.ru/20241106/nalichnye-1982178775.html,Силуанов спрогнозировал сокращение наличных денег в российской экономике,"Экономика,Россия,Антон Силуанов"
