header,date,link,brief,tags
"""Победа"" возобновила полеты в Минск из Москвы и Петербурга ",21:59 04.04.2025,https://ria.ru/20250404/pobeda-2009446048.html,"Авиакомпания ""Победа"" возобновила полеты в Минск из ""Внуково"" и из Петербурга","Экономика,Минск,Санкт-Петербург,Белоруссия,Аэрофлот,Москва"
"Глава Минфина США признал, что обеспокоен огромным объемом госдолга ",21:18 04.04.2025,https://ria.ru/20250404/defolt-2009442560.html,"Минфин США обеспокоен объемом госдолга, но исключает вероятность дефолта","США,Экономика,В мире,Минфин США,Скотт Бессент,Такер Карлсон,Министерство финансов США"
Глава ФРС выступил за сохранение независимости регулятора ,19:55 04.04.2025,https://ria.ru/20250404/glava-2009431418.html,Глава ФРС Пауэлл выступил в защиту сохранения независимости регулятора,"Экономика,Цены на нефть,США,Джером Пауэлл,Дональд Трамп,Федеральная резервная система США"
Глава ФРС не стал оценивать вероятность рецессии в США ,18:54 04.04.2025,https://ria.ru/20250404/retsessiya-2009421224.html,"Глава ФРС Пауэлл заявил, что не готов оценивать вероятность рецессии в США","Экономика,Цены на нефть,США,Джером Пауэлл,Федеральная резервная система США"
Оверчук заявил о росте интереса к ЕАЭС ,17:45 04.04.2025,https://ria.ru/20250404/eaes-2009403542.html,Вице-премьер Оверчук: ЕАЭС становится экономически привлекательным,"Экономика,Цены на нефть,Иран,Вьетнам,Сербия,Алексей Оверчук,Евразийский экономический союз"
"Путин передал ""Нижфарм"" во временное управление российскому ООО ",16:25 04.04.2025,https://ria.ru/20250404/putin-2009374637.html,"Путин передал 100% акций ""Нижфарм"" во временное управление ООО ""Фармирус""","Экономика,Россия,Германия,Владимир Путин,Люксембург"
Мишустин: развитие экономических связей с Абхазией отвечает интересам стран ,16:16 04.04.2025,https://ria.ru/20250404/mishustin-2009373331.html,Мишустин: расширение экономических отношений с Абхазией отвечает интересам стран,"Экономика,Михаил Мишустин,Абхазия,Москва,Россия,Владимир Делба,Политика"
"В новых регионах к 2030 году построят около 17,5 млн ""квадратов"" жилья ",16:14 04.04.2025,https://realty.ria.ru/20250404/rossija-2009372846.html,"Минстрой: в новых регионах к 2030 году построят около 17,5 млн ""квадратов"" жилья","Экономика,Жилье,Россия,Ростов-на-Дону,Донецкая Народная Республика,Министерство строительства и жилищно-коммунального хозяйства РФ (Минстрой России)"
Эксперт оценила последствия глобальной торговой войны для России ,16:05 04.04.2025,https://ria.ru/20250404/voyna-2009368634.html,Давыдова: последствия торговой войны для России предсказуемы и преодолимы,"США,Россия,Китай,Дональд Трамп,РЭУ имени Г. В. Плеханова,Введение Трампом пошлин на импорт,Экономика"
ВТО получила запрос от Китая о консультациях с США по пошлинам ,15:08 04.04.2025,https://ria.ru/20250404/vto-2009347051.html,"ВТО подтвердила, что получила запрос от Китая о консультациях с США по пошлинам","Экономика,Цены на нефть,США,Китай,Всемирная торговая организация (ВТО),Введение Трампом пошлин на импорт"
"""АвтоВАЗ"" прокомментировал сообщения о якобы приостановке производства ",14:57 04.04.2025,https://ria.ru/20250404/avtovaz-2009341039.html,АвтоВАЗ о якобы приостановке из-за спада продаж: в мае будет традиционный отпуск,"Экономика,Тольятти,Россия,АвтоВАЗ,Lada Vesta,Авто"
Цена нефти Brent опустилась ниже 65 долларов за баррель ,14:51 04.04.2025,https://ria.ru/20250404/neft-2009338794.html,Цена нефти Brent упала ниже 65 долларов за баррель впервые с августа 2021 года,"Цены на нефть,Brent,WTI (нефть),Экономика,США,Китай,Россия,Дональд Трамп,ОПЕК,Всемирная торговая организация (ВТО),Goldman Sachs Group"
Индекс Мосбиржи упал ниже 2800 пунктов впервые с 10 января ,14:36 04.04.2025,https://ria.ru/20250404/mosbirzha-2009333582.html,"Индекс Мосбиржи упал на 2,13 процента до 2798,6 пункта впервые с 10 января","Экономика,Московская биржа"
Китай подал иск в ВТО в ответ на пошлины США ,14:00 04.04.2025,https://ria.ru/20250404/kitay-2009322272.html,Китай подал иск в механизм урегулирования споров ВТО в ответ на пошлины США,"Экономика,Китай,Всемирная торговая организация (ВТО),Введение Трампом пошлин на импорт,США"
Китай ввел дополнительные пошлины на товары из США ,13:40 04.04.2025,https://ria.ru/20250404/kitay-2009317686.html,Китай ввел дополнительные пошлины в 34 процента на товары из США,"Экономика,Китай,США,Введение Трампом пошлин на импорт"
Цена нефти Brent опустилась ниже 66 долларов за баррель ,13:39 04.04.2025,https://ria.ru/20250404/neft-2009317539.html,Цена нефти Brent опустилась ниже 66 долларов за баррель впервые с 2021 года,"Экономика,Цены на нефть,Brent"
"Титов рассказал, как Трамп оздоравливает экономику России ",13:35 04.04.2025,https://ria.ru/20250404/tramp-2009315754.html,"Титов: вводя пошлины против других стран, Трамп оздоравливает экономику России","Экономика,Россия,США,Китай,Дональд Трамп,Борис Титов,Евросоюз,Введение Трампом пошлин на импорт"
Цена нефти марки Brent опустилась ниже 67 долларов за баррель ,13:24 04.04.2025,https://ria.ru/20250404/neft-2009312400.html,Цена нефти Brent опустилась ниже 67 долларов за баррель впервые с 2021 года,"Экономика,Brent,Цены на нефть"
Кремль оценил ситуацию с российской экономикой ,13:20 04.04.2025,https://ria.ru/20250404/peskov-2009311193.html,"Песков: российская экономика прочна, но потребуются дополнительные усилия","Экономика,Россия,Дмитрий Песков"
Китай включил 16 американских компаний в список экспортного контроля ,13:19 04.04.2025,https://ria.ru/20250404/kitay-2009310787.html,Китай внес 16 компаний из США в список контроля за товарами двойного назначения,"Китай,США,Экономика"
В Кремле оценили последствия введения США пошлин на российскую экономику ,13:11 04.04.2025,https://ria.ru/20250404/poshliny-2009308489.html,"Песков: РФ нужно быть внимательной, чтобы минимизировать последствия пошлин США","Экономика,Россия,США,Дмитрий Песков,Введение Трампом пошлин на импорт,В мире"
"Мировую экономику лихорадит от новых пошлин США, заявил Песков ",13:01 04.04.2025,https://ria.ru/20250404/peskov-2009305573.html,Песков: мировая экономика эмоционально реагирует на новые американские пошлины,"Экономика,США,Россия,Дмитрий Песков,Дональд Трамп,Евросоюз,Введение Трампом пошлин на импорт"
"Россия не попала под новые американские пошлины, заявил Песков ",13:01 04.04.2025,https://ria.ru/20250404/poshliny-2009305431.html,Песков: торговля России с США в осязаемых цифрах отсутствует,"Экономика,Россия,США,Дмитрий Песков,Дональд Трамп,Введение Трампом пошлин на импорт"
Песков оценил последствия от новых пошлин США ,12:57 04.04.2025,https://ria.ru/20250404/poshliny-2009304444.html,Песков: последствия от новых пошлин США вряд ли будут на руку России,"Экономика,Россия,США,Дмитрий Песков,Дональд Трамп,Евросоюз,В мире,Введение Трампом пошлин на импорт"
WSJ: Белый дом прислушался к опасениям по поводу пошлин на импорт ,12:04 04.04.2025,https://ria.ru/20250404/dom-2009295809.html,"WSJ: Белый дом прислушался к опасениям по поводу пошлин на импорт, снизив ставку","Экономика,США,Дональд Трамп,Введение Трампом пошлин на импорт"
Цена нефти марки Brent опустилась ниже 68 долларов за баррель ,11:37 04.04.2025,https://ria.ru/20250404/neft-2009289108.html,Цена нефти марки Brent упала ниже 68 долларов за баррель впервые с 2021 года,"Экономика,Цены на нефть,Brent"
"РЭЦ: победителям конкурса ""Знай наших"" помогут выйти на зарубежные рынки ",11:21 04.04.2025,https://ria.ru/20250404/rets-2009284851.html,"РЭЦ поможет победителям конкурса ""Знай наших"" выйти на зарубежные рынки","Экономика,Россия,Вероника Никишина,Светлана Чупшева,Российский экспортный центр (РЭЦ),Агентство стратегических инициатив (АСИ)"
"Глава Минприроды прокомментировал ситуацию с финансовым состоянием ""Росгео"" ",10:22 04.04.2025,https://ria.ru/20250404/rosgeo-2009268735.html,"Глава Минприроды Козлов: Путину доложили о финансовом состоянии ""Росгео""","Министерство природных ресурсов и экологии РФ (Минприроды России),Экономика,Россия,Росгеология"
Стоимость нефти марки Brent опустилась ниже 69 долларов ,10:13 04.04.2025,https://ria.ru/20250404/tsena-2009267614.html,Стоимость нефти марки Brent опустилась ниже 69 долларов впервые с 11 марта,"Экономика,Цены на нефть,Европа,Brent,WTI (нефть)"
"Торгпред Кузнецов дал интервью для ""Базы знаний экспортера"" РЭЦ ",10:10 04.04.2025,https://ria.ru/20250404/kuznetsov-2009266875.html,"Торгпред РФ в Малайзии Кузнецов дал интервью для ""Базы знаний экспортера"" РЭЦ","Экономика,Малайзия,Россия,Куала-Лумпур,Министерство промышленности и торговли РФ (Минпромторг России)"
Минпромторг заявил о росте продаж российских авто ,09:37 04.04.2025,https://ria.ru/20250404/rossija-2009261976.html,"Минпромторг: доля российских авто в продажах выросла до 53,7 процента","Экономика,Россия,Министерство промышленности и торговли РФ (Минпромторг России)"
"На ""Силе Сибири"" выполнили плановые работы без остановки поставок газа ",09:35 04.04.2025,https://ria.ru/20250404/gazoprovod-2009261729.html,"На ""Силе Сибири"" впервые провели плановые работы без остановки поставок газа","Газпром,Сила Сибири — 2,Экономика"
Минпромторг сообщил о падении продаж импортных автомобилей в России ,09:08 04.04.2025,https://ria.ru/20250404/prodazhi-2009258629.html,Минпромторг: продажи импортных автомобилей в РФ в марте упали на 59 процентов,"Экономика,Россия,Министерство промышленности и торговли РФ (Минпромторг России)"
Богатейшие люди планеты за сутки потеряли 208 миллиардов долларов ,08:25 04.04.2025,https://ria.ru/20250404/ljudi-2009255393.html,Bloomberg: богатейшие люди за сутки потеряли $208 миллиардов из-за пошлин Трампа,"Экономика,США,Россия,Дональд Трамп,Марк Цукерберг,Джефф Безос,Amazon,Tesla motors,SpaceX"
Российский рынок акций начал утро с резкого роста ,07:02 04.04.2025,https://ria.ru/20250404/aktsii-2009249637.html,"Российский рынок акций в начале торгов растет на 1,98 процента","Экономика,Московская биржа,Россия,Акции"
Эксперт назвал основных игроков на рынке редкоземельных металлов ,07:00 04.04.2025,https://ria.ru/20250404/ekonomika-2009249372.html,Красноженов: Россия станет одним из главных игроков на рынке редкоземов,"Экономика,Россия"
Россия в феврале нарастила экспорт платины в США ,04:10 04.04.2025,https://ria.ru/20250404/platina-2009240745.html,"США в феврале импортировали из России платины на 91,8 миллиона долларов","Экономика,США,Россия,Южная Африка"
Спрогнозированы доходы США от пошлин против стран БРИКС ,03:22 04.04.2025,https://ria.ru/20250404/ssha-2009238587.html,Пошлины США против стран БРИКС могут пополнить американский бюджет на $278 млрд,"Экономика,Цены на нефть,США,Россия,Бразилия,Дональд Трамп,БРИКС,Введение Трампом пошлин на импорт"
"США могли установить большие пошлины на импорт, заявил вице-президент ",02:39 04.04.2025,https://ria.ru/20250404/ssha-2009236066.html,Вице-президент Вэнс: США могли установить гораздо большие пошлины на импорт,"Экономика,США,Дональд Трамп,Введение Трампом пошлин на импорт"
Эксперт оценила риски глобальной рецессии из-за пошлин США ,02:36 04.04.2025,https://ria.ru/20250404/ekonomika-2009235207.html,Экономист Бондаренко: пошлины США на импорт могут привести к рецессии в мире,"Экономика,США,Россия,Юго-Восточная Азия,Дональд Трамп,Высшая школа экономики (ВШЭ),Введение Трампом пошлин на импорт"
Вице-спикер Госдумы предложил ввести шашлычное эмбарго ,02:21 04.04.2025,https://ria.ru/20250404/myaso-2009234503.html,Борис Чернышов предложил ограничить экспорт мяса в преддверии майских праздников,"Экономика,Россия,Борис Чернышов (депутат),Оксана Лут,Министерство сельского хозяйства РФ (Минсельхоз России),Госдума РФ"
"Американские компании хотят вернуться в Россию, заявил глава РФПИ ",23:44 03.04.2025,https://ria.ru/20250403/kompanii-2009223329.html,Дмитриев: многие американские компании хотят вернуться на российский рынок,"В мире,Россия,Вашингтон (штат),Кирилл Дмитриев,Российский фонд прямых инвестиций,Экономика"
Стоимость биткоина опустилась ниже 82 тысяч долларов ,20:41 03.04.2025,https://ria.ru/20250403/bitkoin-2009209984.html,"Стоимость биткоина падает на 6 процентов, опустившись ниже 82 тысяч долларов","Ситуация с курсами валют и ценами на нефть,Экономика,США,Дональд Трамп,В мире,Биткоин,Криптовалюта"
Многие страны попросили ВТО оценить влияние пошлин США на экономику ,19:18 03.04.2025,https://ria.ru/20250403/vto-2009195556.html,Многие страны попросили ВТО влияние введенных США пошлин на их экономику,"Экономика,США,Всемирная торговая организация (ВТО),В мире,Введение Трампом пошлин на импорт"
Глава ВТО предрекла последствия для мировой торговли из-за пошлин США ,18:46 03.04.2025,https://ria.ru/20250403/vto-2009188567.html,Оконджо-Ивеала предрекла последствия для мировой торговли из-за пошлин США,"Экономика,США,Всемирная торговая организация (ВТО),Дональд Трамп,Введение Трампом пошлин на импорт,В мире,Нгози Оконджо-Ивеала"
"Стоимость доллара к евро падает сильнейшими темпами почти за 9,5 года ",18:34 03.04.2025,https://ria.ru/20250403/dollar-2009186446.html,Стоимость доллара к евро падает сильнейшими темпами с начала декабря 2015 года,"Экономика,США,Дональд Трамп,Введение Трампом пошлин на импорт,В мире"
Макрон не стал исключать любых мер в ответе на пошлины США ,17:53 03.04.2025,https://ria.ru/20250403/makron-2009177490.html,"Макрон заявил, что в ответе ЕС на пошлины США ничего нельзя исключать","США,Евросоюз,В мире,Введение Трампом пошлин на импорт,Эммануэль Макрон,Дональд Трамп,Франция,Экономика,Технологии"
"""Дочка"" Google в России впервые за 4 года получила чистую прибыль ",17:28 03.04.2025,https://ria.ru/20250403/google-2009169030.html,ФНС: дочерняя компания Google впервые с 2020 года получила чистую прибыль,"Экономика,Федеральная служба по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор),Google,Технологии,Россия"
Автоконцерн Stellantis остановит работу некоторых заводов из-за пошлин США ,17:13 03.04.2025,https://ria.ru/20250403/stellantis-2009163262.html,Stellantis приостановит работу заводов в Канаде и Мексике из-за пошлин США,"Экономика,Авто,США,Канада,Мексика,В мире,Введение Трампом пошлин на импорт,Евросоюз,Дональд Трамп,Нидерланды,Скотт Бессент"
Индекс Мосбиржи опустился ниже 2900 пунктов впервые с 5 февраля ,16:52 03.04.2025,https://ria.ru/20250403/mosbirzha-2009156779.html,"Индекс Мосбиржи опустился до 2898,87 пункта","Экономика,Московская биржа,Россия"
В Швейцарии оценили решение Трампа ввести пошлины ,16:41 03.04.2025,https://ria.ru/20250403/poshliny-2009151221.html,Глава Минэкономики Швейцарии Пармелен: решение США ввести пошлины трудно понять,"Экономика,США,Швейцария,Ги Пармелен,Дональд Трамп,Введение Трампом пошлин на импорт"
Швейцария решила не принимать контрмер против пошлин США ,16:36 03.04.2025,https://ria.ru/20250403/poshliny-2009148903.html,Келлер-Зуттер: Швейцария пока не будет принимать контрмер против пошлин США,"Экономика,США,Швейцария,Дональд Трамп,Введение Трампом пошлин на импорт"
Эксперт рассказал о влиянии пошлин США на отрасли российской экономики ,16:06 03.04.2025,https://ria.ru/20250403/ekspert-2009140510.html,Миронюк: пошлины США могут сыграть на руку ряду отраслей в экономике РФ,"США,Россия,Азия,Евгений Миронюк,Дональд Трамп,БКС Мир инвестиций,Введение Трампом пошлин на импорт,Экономика"
"""Ситуация сложная"". Радикальное решение Трампа серьезно ударит по России ",15:50 03.04.2025,https://ria.ru/20250403/trump-2009136451.html,Финансовый аналитик Разуваев: новые пошлины Трампа могут навредить России,"Дональд Трамп,Экономика"
Представитель РЭЦ принял участие в V Молодежном цифровом форуме ,15:35 03.04.2025,https://ria.ru/20250403/rets-2009132835.html,Представитель РЭЦ Мурзенок принял участие в V Молодежном цифровом форуме,"Экономика,Российский экспортный центр (РЭЦ)"
Восемь стран ОПЕК+ ускорят наращивание добычи нефти ,15:28 03.04.2025,https://ria.ru/20250403/opek-2009131160.html,Россия и еще семь стран ОПЕК+ ускорят наращивание добычи нефти,"Экономика,Россия,Саудовская Аравия,ОПЕК,В мире"
Глава РЭЦ Никишина доложила Путину о развитии ННЭ в России ,15:22 03.04.2025,https://ria.ru/20250403/rets-2009129873.html,Глава РЭЦ Никишина в ходе рабочей беседы доложила Путину о развитии ННЭ в России,"Экономика,Вероника Никишина,Владимир Путин"
В России упали продажи новых электромобилей ,15:21 03.04.2025,https://ria.ru/20250403/prodazhi-2009129729.html,АЕБ: продажи новых автомобилей с электродвигателем в России снизились на 77%,"Экономика,Россия,Авто"
"Торговые цепочки разорвутся из-за американских пошлин, заявил Медведев ",14:52 03.04.2025,https://ria.ru/20250403/medvedev-2009122411.html,Медведев: старые торговые цепочки разорвутся из-за американских пошлин,"Экономика,США,Россия,Дмитрий Медведев,Дональд Трамп,Введение Трампом пошлин на импорт,В мире"
"Медведев рассказал, каким будет ответ на введение американских пошлин ",14:51 03.04.2025,https://ria.ru/20250403/poshliny-2009121917.html,Медведев допустил ввод встречных тарифов на товары из США в ответ на пошлины,"Экономика,США,Россия,Дмитрий Медведев,Дональд Трамп,Введение Трампом пошлин на импорт"
Эксперт оценил влияние новых пошлин США на российскую экономику ,14:50 03.04.2025,https://ria.ru/20250403/ekspert-2009121538.html,Экономист Табах: новые импортные пошлины США не отразятся на экономике России,"Экономика,США,Россия,Антон Табах,Дональд Трамп,Скотт Бессент,Эксперт РА,Введение Трампом пошлин на импорт"
Медведев оценил рост российской экономики с начала года ,14:46 03.04.2025,https://ria.ru/20250403/ekonomika-2009119474.html,Медведев оценил рост российской экономики в первом квартале 2025 года в 3%,"Экономика,Дмитрий Медведев,Дональд Трамп,Россия"
Медведев высказался об американских пошлинах ,14:35 03.04.2025,https://ria.ru/20250403/medvedev-2009115762.html,Медведев: последствия от американских пошлин будут глобальными,"Дмитрий Медведев,Евросоюз,Введение Трампом пошлин на импорт,Дональд Трамп,Россия,США,Экономика"
"Россия развивается несмотря на санкции, заявил Медведев ",14:34 03.04.2025,https://ria.ru/20250403/medvedev-2009115491.html,"Медведев: Россия продолжает развиваться приличными темпами, несмотря на санкции","Россия,Дмитрий Медведев,Дональд Трамп,Экономика"
"Минфин направит на продажу валюты и золота 35,9 миллиарда рублей ",14:18 03.04.2025,https://ria.ru/20250403/minfin-2009109521.html,"Минфин с 7 апреля по 12 мая направит на продажу валюты и золота 35,9 млрд рублей","Экономика,Россия,Министерство финансов РФ (Минфин России),Центральный Банк РФ (ЦБ РФ)"
В Кремле прокомментировали интерес США к ПМЭФ ,13:42 03.04.2025,https://ria.ru/20250403/pmef-2009097250.html,Песков: интерес к ПМЭФ сейчас могут проявлять и новые компании из США,"Экономика,США,Россия,Европа,Дмитрий Песков,ПМЭФ — 2025"
"Американские компании и раньше проявляли интерес к ПМЭФ, заявил Кремль ",13:17 03.04.2025,https://ria.ru/20250403/peskov-2009091628.html,Песков: американские компании и раньше проявляли интерес к ПМЭФ,"Экономика,США,Россия,Европа,Дмитрий Песков,Антон Кобяков,ПМЭФ — 2025"
Путин в четверг примет гендиректора РЭЦ ,13:15 03.04.2025,https://ria.ru/20250403/putin-2009091205.html,Путин в четверг примет гендиректора РЭЦ Никишину,"Экономика,Россия,Вероника Никишина,Дмитрий Песков,Владимир Путин,Российский экспортный центр (РЭЦ)"
"Кремль: ПМЭФ открыт для тех, кто интересуется взаимодействием с Россией  ",13:15 03.04.2025,https://ria.ru/20250403/pmef-2009091019.html,"Песков: ПМЭФ открыт для тех, кто интересуется экономическим взаимодействием с РФ","Экономика,Россия,США,Дмитрий Песков,ПМЭФ — 2025"
"Россия продолжает оставаться открытой для сотрудничества, заявил Песков ",13:14 03.04.2025,https://ria.ru/20250403/sotrudnichestvo-2009090702.html,Песков: Россия остается открытой для сотрудничества со всеми государствами,"Экономика,Россия,США,Дмитрий Песков,ПМЭФ — 2025"
Песков назвал российский рынок привлекательным для иностранных компаний ,13:13 03.04.2025,https://ria.ru/20250403/rynok-2009090453.html,Песков: есть широкий потенциал для сотрудничества с иностранными компаниями,"Экономика,Дмитрий Песков,Россия,США,ПМЭФ — 2025"
"Пользователям ""Моего экспорта"" значительно упрощен процесс возврата НДС ",13:12 03.04.2025,https://ria.ru/20250403/msp-2009090270.html,"На цифровой платформе ""Мой экспорт"" запустили услугу возврата НДС для МСП","Экономика,Россия,Экспорт,НДС,Малое и среднее предпринимательство — МСП (Малый и средний бизнес — МСБ)"
"Пошлины США угрожают экономической стабильности, заявил глава ЦБ ФРГ ",12:33 03.04.2025,https://ria.ru/20250403/germanija-2009080337.html,Глава ЦБ ФРГ Нагель: пошлины США угрожают экономической стабильности,"Экономика,США,Германия,Европа,Дональд Трамп"
"Уровень запасов газа на Украине достиг минимума, заявил ""Газпром"" ",12:23 03.04.2025,https://ria.ru/20250403/gazprom-2009077832.html,"""Газпром"": уровень запасов газа на Украине достиг абсолютного минимума","Группа ГАЗ,Газпром,Украина,Экономика"
"Европе будет сложно подготовиться к следующей зиме, заявил ""Газпром"" ",12:22 03.04.2025,https://ria.ru/20250403/gazprmo-2009077704.html,Газпром: Европе будет сложно основательно подготовиться к следующей зиме,"Газпром,Европа,Экономика,В мире,Германия,Нидерланды"
"Европа может не смягчить санкции против России, пишет Politico ",12:10 03.04.2025,https://ria.ru/20250403/sanktsii-2009074680.html,Politico: ЕС может не смягчить санкции против России после окончания конфликта,"Специальная военная операция на Украине,Россия,Украина,Европа,Владимир Путин,Politico,Еврокомиссия,Евросоюз,Санкции в отношении России,Экономика"
"ЦБ рассчитывает, что ставка в 2025 году будет идти по нижней границе ",12:06 03.04.2025,https://ria.ru/20250403/stavka-2009073673.html,"Набиуллина: ЦБ рассчитывает, что средняя ставка будет по нижней границе в 19-22%","Экономика,Эльвира Набиуллина,Госдума РФ,Центральный Банк РФ (ЦБ РФ)"
"ЦБ продолжает работать над пилотом цифрового рубля, заявила Набиуллина ",12:05 03.04.2025,https://ria.ru/20250403/nabiullina-2009073535.html,Набиуллина: ЦБ РФ продолжает активно работать над пилотом цифрового рубля,"Экономика,Технологии,Эльвира Набиуллина,Центральный Банк РФ (ЦБ РФ)"
Набиуллина призвала ЦБ избегать преждевременных решений по ставке ,12:03 03.04.2025,https://ria.ru/20250403/stavka-2009073181.html,Набиуллина призвала ЦБ избегать преждевременных решений по снижению ставки,"Экономика,Россия,Эльвира Набиуллина,Центральный Банк РФ (ЦБ РФ),Госдума РФ,Ключевая ставка"
Мировые лидеры возмутились новыми американскими пошлинами ,11:58 03.04.2025,https://ria.ru/20250403/poshliny-2009072137.html,None,"Экономика,США,Россия,Белоруссия,Франсуа Байру,Густаво Петро,Введение Трампом пошлин на импорт,Евросоюз,Дональд Трамп,Верховная Рада Украины,Всемирная торговая организация (ВТО)"
ЦБ рассказал о переговорах с иностранными банками по открытию филиалов ,11:57 03.04.2025,https://ria.ru/20250403/tsb-2009071803.html,ЦБ заявил о переговорах с иностранными банками по открытию филиалов в России,"Экономика,Россия,Эльвира Набиуллина,Центральный Банк РФ (ЦБ РФ)"
"Набиуллина рассказала, когда рубль будет стабильным ",11:55 03.04.2025,https://ria.ru/20250403/nabiullina-2009071342.html,"Набиуллина: курс рубля будет более стабильным, когда ЦБ добьется низкой инфляции","Экономика,Россия,Эльвира Набиуллина,Центральный Банк РФ (ЦБ РФ),Госдума РФ,Ключевая ставка"
Набиуллина рассказала о взаимодействии ЦБ и правительства ,11:51 03.04.2025,https://ria.ru/20250403/nabiullina-2009070171.html,Набиуллина: ЦБ и правительство работают в тандеме и не имеют разногласий,"Экономика,Россия,Эльвира Набиуллина,Центральный Банк РФ (ЦБ РФ),Госдума РФ,Ключевая ставка"
"Нельзя допустить крипту к расчетам на внутреннем рынке, заявила Набиуллина ",11:48 03.04.2025,https://ria.ru/20250403/nabiullina-2009069493.html,Глава ЦБ РФ Набиуллина: нельзя допустить крипту к расчетам на внутреннем рынке,"Центральный Банк РФ (ЦБ РФ),Экономика,Эльвира Набиуллина,Госдума РФ"
Набиуллина призвала повышать штрафы банкам за нарушение прав потребителей ,11:46 03.04.2025,https://ria.ru/20250403/nabiullina--2009068790.html,Эльвира Набиуллина призвала повышать штрафы банкам за нарушение прав клиентов,"Центральный Банк РФ (ЦБ РФ),Госдума РФ,Эльвира Набиуллина,Экономика"
Глава РФПИ Дмитриев высказался о восстановлении диалога России и США ,11:43 03.04.2025,https://ria.ru/20250403/dialog-2009068490.html,Дмитриев назвал восстановление диалога с США непростым и постепенным процессом,"Экономика,Россия,США,Российский фонд прямых инвестиций,Кирилл Дмитриев,Владимир Путин"
Набиуллина рассказала о последствиях снижения ключевой ставки ,11:42 03.04.2025,https://ria.ru/20250403/nabiullina-2009068128.html,Набиуллина: инфляция в России продолжит снижение и придет к норме,"Экономика,Эльвира Набиуллина,Алексей Заботкин,Центральный Банк РФ (ЦБ РФ),Госдума РФ,Ключевая ставка"
Американские компании могут принять участие в ПМЭФ-2025 ,11:29 03.04.2025,https://ria.ru/20250403/pmef-2009064610.html,"""Росконгресс"": американские компании могут принять участие в ПМЭФ-2025","Экономика,Россия,США,Антон Кобяков,ПМЭФ — 2025"
"""АвтоВАЗ"" начал продажи модернизированной Lada Largus CNG ",11:27 03.04.2025,https://ria.ru/20250403/avtovaz-2009064187.html,"""АвтоВАЗ"" начал продажи двухтопливных универсалов и фургонов Lada Largus CNG","Экономика,Авто,АвтоВАЗ,Россия"
В Раде назвали новые американские пошлины цинизмом высшей пробы ,11:11 03.04.2025,https://ria.ru/20250403/rada-2009058611.html,Депутат Рады Гетманцев назвал новые пошлины США на украинский импорт цинизмом,"США,Украина,Даниил Гетманцев,Дональд Трамп,Верховная Рада Украины,Евросоюз,Введение Трампом пошлин на импорт,В мире,Экономика"
ЦБ ожидает разворота российского бизнеса к IPO ,11:10 03.04.2025,https://ria.ru/20250403/nabiullina-2009058457.html,Набиуллина: ЦБ ожидает разворота российского бизнеса к IPO,"Экономика,Эльвира Набиуллина,Госдума РФ"
"ЦБ будет усиливать давление на мошенников, заявила Набиуллина ",10:51 03.04.2025,https://ria.ru/20250403/tsb-2009052951.html,"Набиуллина: ЦБ сделает все, чтобы мошенники не смогли работать","Экономика,Эльвира Набиуллина,Центральный Банк РФ (ЦБ РФ),Госдума РФ"
Китай обвинил США в нарушении правил ВТО ,10:45 03.04.2025,https://ria.ru/20250403/poshliny-2009051071.html,МИД КНР: пошлины США наносят серьезный ущерб многосторонней торговой системе,"Экономика,США,Китай,Дональд Трамп,Всемирная торговая организация (ВТО),Введение Трампом пошлин на импорт"
Глава ЦБ высказалась об укреплении рубля ,10:19 03.04.2025,https://ria.ru/20250403/rubl-2009042580.html,"Набиуллина: укрепление рубля поможет снизить инфляцию, если будет устойчивым","Экономика,Россия,Центральный Банк РФ (ЦБ РФ),Эльвира Набиуллина,Госдума РФ"
"Энергостратегию России согласовали до 2050 года, заявил Цивилев ",10:02 03.04.2025,https://ria.ru/20250403/tsivilev-2009039465.html,Цивилев: Энергостратегию России примут после стратегической сессии 8 апреля,"Россия,Сергей Цивилев,Казань,Министерство энергетики РФ (Минэнерго России),Экономика"
Косачев прокомментировал введение Трампом пошлин на импорт из других стран ,09:44 03.04.2025,https://ria.ru/20250403/poshliny-2009037702.html,Косачев назвал введение США пошлин на импорт кульминацией однополярного мира,"Экономика,США,Дональд Трамп,Константин Косачев,Совет Федерации РФ,Евросоюз,Введение Трампом пошлин на импорт"
Финский премьер прокомментировал новые пошлины США ,09:34 03.04.2025,https://ria.ru/20250403/poshliny-2009036966.html,Премьер Финляндии Орпо: в торговой войне нет победителей,"Экономика,США,Финляндия,Петтери Орпо,Дональд Трамп,Евросоюз,Введение Трампом пошлин на импорт"
Неочевидный способ: россияне смогут заработать триллионы ,08:00 03.04.2025,https://ria.ru/20250403/vklad-2008971625.html,Объем рублевых вкладов в России в 2024 году взлетел на треть,"Экономика,Россия,Центральный Банк РФ (ЦБ РФ),Рубль,Доллар,Депозиты"
Решетников и Хоценко обсудили вопросы развития Омской области ,07:21 03.04.2025,https://ria.ru/20250403/ekonomika-2009025946.html,Министр экономразвития и губернатор Хоценко обсудили развитие Омской области,"Омская область,Экономика,Омская область,Виталий Хоценко,Максим Решетников,Россия,Омск"
